date,temp_c,rhum_pct,wind_speed_ms,precip_mm,pollutant,value
2023-06-20,23.150000000000002,63.583333333333336,5.666666666666667,0.0,pm25,14.5
2023-06-20,23.150000000000002,63.583333333333336,5.666666666666667,0.0,no2,41.2
2023-06-21,24.579166666666666,59.833333333333336,5.895833333333333,0.0,pm25,14.5
2023-06-21,24.579166666666666,59.833333333333336,5.895833333333333,0.0,no2,43.7
2023-06-22,25.745833333333334,62.25,6.366666666666667,0.0,pm25,9.0
2023-06-22,25.745833333333334,62.25,6.366666666666667,0.0,no2,29.35
2023-06-23,24.787499999999998,69.04166666666667,9.920833333333333,0.0,pm25,5.0
2023-06-23,24.787499999999998,69.04166666666667,9.920833333333333,0.0,no2,21.3
2023-06-24,24.2375,75.58333333333333,6.604166666666667,1.0,pm25,10.0
2023-06-24,24.2375,75.58333333333333,6.604166666666667,1.0,no2,20.3
2023-06-25,24.820833333333336,59.458333333333336,8.604166666666666,0.1,pm25,13.0
2023-06-25,24.820833333333336,59.458333333333336,8.604166666666666,0.1,no2,24.4
2023-06-26,25.041666666666668,58.833333333333336,8.858333333333333,0.0,pm25,12.0
2023-06-26,25.041666666666668,58.833333333333336,8.858333333333333,0.0,no2,28.25
2023-06-27,25.020833333333332,65.79166666666667,7.983333333333333,0.0,pm25,11.5
2023-06-27,25.020833333333332,65.79166666666667,7.983333333333333,0.0,no2,27.2
2023-06-28,24.95,69.875,8.795833333333333,0.0,pm25,12.0
2023-06-28,24.95,69.875,8.795833333333333,0.0,no2,18.25
2023-06-29,25.02916666666667,70.125,5.7749999999999995,1.6,pm25,10.0
2023-06-29,25.02916666666667,70.125,5.7749999999999995,1.6,no2,22.5
2023-06-30,23.933333333333334,76.20833333333333,8.245833333333334,8.200000000000001,pm25,9.0
2023-06-30,23.933333333333334,76.20833333333333,8.245833333333334,8.200000000000001,no2,24.3
2023-07-01,22.566666666666666,74.0,9.362499999999999,2.5,pm25,9.5
2023-07-01,22.566666666666666,74.0,9.362499999999999,2.5,no2,18.9
2023-07-02,23.40416666666667,73.20833333333333,6.466666666666666,0.0,pm25,10.5
2023-07-02,23.40416666666667,73.20833333333333,6.466666666666666,0.0,no2,20.5
2023-07-03,23.825,72.375,11.304166666666667,0.0,pm25,12.5
2023-07-03,23.825,72.375,11.304166666666667,0.0,no2,19.7
2023-07-04,23.745833333333334,72.58333333333333,7.05,0.1,pm25,9.5
2023-07-04,23.745833333333334,72.58333333333333,7.05,0.1,no2,22.55
2023-07-05,24.59583333333333,69.95833333333333,7.029166666666666,0.2,pm25,10.0
2023-07-05,24.59583333333333,69.95833333333333,7.029166666666666,0.2,no2,23.2
2023-07-06,25.075,66.79166666666667,7.754166666666666,0.0,pm25,14.5
2023-07-06,25.075,66.79166666666667,7.754166666666666,0.0,no2,32.9
